0.001	2.7312659471530978e-05
0.002	0.00014522209168052615
0.003	0.00024005217744204585
0.004	0.00040820393224777886
0.005	0.000564026051024034
0.006	0.0007915588042401874
0.007	0.0010412958775521677
0.008	0.001355386373098557
0.009000000000000001	0.0017038733243296613
0.010000000000000002	0.0021334751558695977
0.011000000000000003	0.002628196481836925
0.012000000000000004	0.003193399566280109
0.013000000000000005	0.003849467252484095
0.014000000000000005	0.004610368311099004
0.015000000000000006	0.005486068297965184
0.016000000000000007	0.006486816035996978
0.017000000000000008	0.0076275124956783355
0.01800000000000001	0.008920126299507858
0.01900000000000001	0.010380980746533439
0.02000000000000001	0.012007195219926763
0.02100000000000001	0.013832040859058922
0.022000000000000013	0.015853181041031186
0.023000000000000013	0.01809343310390133
0.024000000000000014	0.020567059021466393
0.025000000000000015	0.02328166311327965
0.026000000000000016	0.02624282687739284
0.027000000000000017	0.029456990643623362
0.028000000000000018	0.03295139974762105
0.02900000000000002	0.0367193620870982
0.03000000000000002	0.04075834906209377
0.03100000000000002	0.045071023484666115
0.03200000000000002	0.049648904220150246
0.03300000000000002	0.05451358785901314
0.03400000000000002	0.0596734217827579
0.035000000000000024	0.06507940207004391
0.036000000000000025	0.0707516038618635
0.037000000000000026	0.07665803340001669
0.03800000000000003	0.08279003965076938
0.03900000000000003	0.089105036572163
0.04000000000000003	0.09559743442097492
0.04100000000000003	0.10224831678261101
0.04200000000000003	0.1090195929305135
0.04300000000000003	0.11588299609432849
0.04400000000000003	0.12281058934505955
0.04500000000000003	0.1297703143827953
0.046000000000000034	0.13673440481196236
0.047000000000000035	0.14367017877598123
0.048000000000000036	0.15054671546566645
0.04900000000000004	0.15733378122291972
0.05000000000000004	0.16399477965787415
0.05100000000000004	0.17051286362002158
0.05200000000000004	0.1768713097724683
0.05300000000000004	0.18304120532685642
0.05400000000000004	0.1889957837143383
0.05500000000000004	0.19471303476858295
0.05600000000000004	0.20019978952815645
0.057000000000000044	0.20542104929282926
0.058000000000000045	0.21038227518688776
0.059000000000000045	0.2150570732187126
0.060000000000000046	0.21945704866729657
0.06100000000000005	0.22356321037265414
0.06200000000000005	0.2273787934712463
0.06300000000000004	0.23095021347693515
0.06400000000000004	0.2342308355503832
0.06500000000000004	0.23725814095271217
0.06600000000000004	0.24002149365894326
0.06700000000000005	0.24254107702725047
0.06800000000000005	0.2448246346964824
0.06900000000000005	0.2468874313418735
0.07000000000000005	0.24874479661641935
0.07100000000000005	0.2503981709854917
0.07200000000000005	0.2518740490188185
0.07300000000000005	0.253188752240074
0.07400000000000005	0.25434809832673966
0.07500000000000005	0.2553632622190271
0.07600000000000005	0.25626094586850773
0.07700000000000005	0.25703896635761414
0.07800000000000006	0.25771628808834
0.07900000000000006	0.25829917467509367
0.08000000000000006	0.25880171360262133
0.08100000000000006	0.25922763497434087
0.08200000000000006	0.259596085348906
0.08300000000000006	0.25990639185949793
0.08400000000000006	0.26017339756324537
0.08500000000000006	0.26039193285646756
0.08600000000000006	0.26057904857788206
0.08700000000000006	0.26073227119633874
0.08800000000000006	0.26086595387119543
0.08900000000000007	0.26096775710985665
0.09000000000000007	0.2610562208320706
0.09100000000000007	0.2611268587356781
0.09200000000000007	0.2611920083041756
0.09300000000000007	0.2612350984075499
0.09400000000000007	0.2612763309056586
0.09500000000000007	0.26130581980605105
0.09600000000000007	0.2613371042890644
0.09700000000000007	0.2613521408526475
0.09800000000000007	0.26137032656179304
0.09900000000000007	0.2613830157363978
0.10000000000000007	0.2614026652252097
